state, elapsed ms, dt, acc x, acc y, acc z, alt, pressure mbar, barometer temp, kalman alt, kalman vel, kalman acc, utc time, lat, long, hdop, msl alt, geoid sep, pos fix, sats used,extention
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan,             -nan
